건축물_유형,근저당권_개수,채권최고액,근저당권_설정일_최근,신탁_등기여부,압류_가압류_개수,선순위_채권_존재여부,전입_가능여부,우선변제권_여부,주소,전세가,매매가,전세가율,과거_매매가,과거_전세가,과거_전세가율,위험도
오피스텔,0,0,,False,9,True,False,False,인천광역시 남동구 구월동 1117-6외 1필지 웰메이드 제3층 제301호,,,,220000000.0,220000000.0,100.00%,1
아파트,2,210000000,2022-03-25,False,1,True,False,False,인천광역시 부평구 부평동 631-33외 1필지 보광뉴타워 제7층 제701호,,,,165000000.0,,,1
아파트,0,0,,False,1,True,False,False,인천광역시 미추홀구 도화동 495-6 다인주택 제9층 제901호,,,,165000000.0,165000000.0,100.00%,1
아파트,0,0,,False,6,True,False,False,인천광역시 미추홀구 주안동 62-4외 1필지 제이플러스 제4층 제403호,,,,170000000.0,170000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 미추홀구 주안동 62-4외 1필지 제이플러스 제5층 제503호,,,,181000000.0,181000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 416-28 더프라임캐슬 제6층 제603호,,,,260000000.0,,,1
아파트,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 416-28 더프라임캐슬 제9층 제901호,,,,257000000.0,269800000.0,104.98%,1
아파트,0,0,,False,7,True,False,False,인천광역시 미추홀구 주안동 48-1외 4필지 정다운파크빌 제3층 제308호,,,,180000000.0,180000000.0,100.00%,1
빌라,0,0,,False,5,True,False,False,인천광역시 미추홀구 숭의동 342-30 대준블루온 제102동 제5층 제502호,,,,230000000.0,230000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 미추홀구 숭의동 342-30 대준블루온 제102동 제9층 제905호,,,,145000000.0,145000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 179-5 벨라지오 제12층 제1202호,,,,186000000.0,,,1
아파트,0,0,,False,12,True,False,False,인천광역시 부평구 부평동 452-11 블루밍아파트 제에이동 제2층 제203호,,,,,160000000.0,,1
아파트,0,0,,False,3,True,False,False,인천광역시 부평구 부평동 452-26 블루밍아파트 제비동 제4층 제407호,,,,210000000.0,217000000.0,103.33%,1
기타,0,0,,False,14,True,False,False,인천광역시 부평구 부평동 482-5 센트럴빌 제2층 제203호,,,,240000000.0,240000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,인천광역시 미추홀구 숭의동 342-31 대준블루온 제101동 제4층 제401호,,,,173000000.0,173000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,인천광역시 미추홀구 주안동 202-1외 2필지 힐탑플러스 제5층 제515호,,,,202000000.0,202000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,인천광역시 미추홀구 주안동 202-1외 2필지 힐탑플러스 제9층 제913호,,,,240000000.0,240000000.0,100.00%,1
오피스텔,0,0,,False,11,True,False,False,인천광역시 남동구 간석동 224-12외 1필지 미르캐슬 제8층 제804호,,,,193000000.0,193000000.0,100.00%,1
오피스텔,1,100000000,2020-12-02,False,9,True,False,False,인천광역시 미추홀구 숭의동 146-30 제8층 제801호,,,,165000000.0,165000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 남동구 구월동 1125-1 현대홈타운 제3층 제301호,,,,180000000.0,170000000.0,94.44%,1
오피스텔,0,0,,False,1,True,False,False,인천광역시 남동구 구월동 1125-1 현대홈타운 제10층 제1001호,,,,165000000.0,165000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,인천광역시 남동구 구월동 1129-8 구월룩소르주상복합아파트 제3층 제308호,,,,195000000.0,190000000.0,97.44%,1
아파트,0,0,,False,5,True,False,False,인천광역시 미추홀구 숭의동 339-14 스타뷰 제3층 제301호,,,,202000000.0,202000000.0,100.00%,1
아파트,0,0,,False,9,True,False,False,인천광역시 미추홀구 숭의동 339-14 스타뷰 제13층 제1302호,,,,244000000.0,244000000.0,100.00%,1
아파트,0,0,,False,10,True,False,False,인천광역시 부평구 부평동 495-3 헤르메스아파트 1동 제2층 제205호,,,,230000000.0,230000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 미추홀구 용현동 491-49 비에스뷰 제3층 제302호,,,,250000000.0,250000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,인천광역시 부평구 부평동 546-88 해드림뷰 제2층 제201호,,,,210000000.0,210000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,인천광역시 미추홀구 주안동 965-1 밀레니움 제14층 제1401호,,,,280000000.0,280000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 508-5 엠타워9 제10층 제1008호,,,,250000000.0,250000000.0,100.00%,1
아파트,0,0,,False,16,True,False,False,인천광역시 미추홀구 도화동 638-3외 2필지 라이프타워 제9층 제907호,,,,,145000000.0,,1
아파트,0,0,,False,1,True,False,False,인천광역시 부평구 부평동 250-20 제이스타운 제12층 제1201호,,,,190000000.0,190000000.0,100.00%,1
기타,0,0,,False,1,True,False,False,인천광역시 미추홀구 숭의동 185-39외 1필지 제11층 제1102호,,,,230000000.0,230000000.0,100.00%,1
아파트,0,0,,False,11,True,False,False,인천광역시 남동구 구월동 1359-15 세종리젠시아파트 제12층 제1201호,,,,195000000.0,195000000.0,100.00%,1
빌라,0,0,,False,5,True,False,False,인천광역시 부평구 십정동 476-10 더베리타스 제1동 제5층 제501호,,,,243000000.0,243000000.0,100.00%,1
기타,1,200400000,2017-11-01,False,7,True,False,False,인천광역시 부평구 십정동 476-10 더베리타스 제1동 제5층 제503호,,,,,,,1
아파트,0,0,,False,3,True,False,False,인천광역시 부평구 부평동 555-1 비잔티움 제14층 제1402호,,,,225000000.0,225000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,인천광역시 미추홀구 도화동 638-5외 1필지 하임스토리 제6층 제605호,,,,250000000.0,250000000.0,100.00%,1
아파트,1,143000000,2017-02-06,False,1,True,False,False,인천광역시 미추홀구 숭의동 353-22 한마음아파트 제에이동 제5층 제504호,,,,,,,1
아파트,1,143000000,2017-02-06,False,1,True,False,False,인천광역시 미추홀구 숭의동 353-22 한마음아파트 제에이동 제6층 제602호,,,,,60000000.0,,1
아파트,1,115440000,2017-02-06,False,3,True,False,False,인천광역시 미추홀구 숭의동 353-21 한마음아파트 제비동 제12층 제1201호,,,,,,,1
아파트,1,115440000,2017-02-06,False,3,True,False,False,인천광역시 미추홀구 숭의동 353-21 한마음아파트 제비동 제15층 제1504호,,,,,,,1
오피스텔,0,0,,False,6,True,False,False,인천광역시 남동구 구월동 1143-13외 1필지 지앤수 제9층 제901호,,,,185000000.0,185000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,인천광역시 미추홀구 숭의동 148-20 해피드림 제8층 제805호,,,,250000000.0,250000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,인천광역시 미추홀구 숭의동 148-52 진용아이빌 제8층 제802호,,,,210000000.0,210000000.0,100.00%,1
기타,0,0,,False,3,True,False,False,인천광역시 미추홀구 숭의동 147-63 다우림2차 제4층 제406호,,,,,,,1
기타,0,0,,False,10,True,False,False,인천광역시 미추홀구 숭의동 147-63 다우림2차 제5층 제504호,,,,,,,1
빌라,0,0,,False,1,True,False,False,인천광역시 미추홀구 숭의동 147-63 다우림2차 제14층 제1406호,,,,238000000.0,238000000.0,100.00%,1
아파트,1,80000000,2021-01-13,False,22,True,False,False,인천광역시 미추홀구 주안동 286-8 우성아파트 제10층 제1001호,,,,220000000.0,220000000.0,100.00%,1
빌라,6,561000000,2025-02-13,False,5,True,False,False,인천광역시 부평구 부평동 498-2외 2필지 휴안뷰 제5층 제502호,,,,220000000.0,220000000.0,100.00%,1
기타,4,197250000,2025-05-01,False,5,True,False,False,인천광역시 부평구 부평동 341-99 리세움 제14층 제1405호,,,,271000000.0,271000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 남동구 간석동 169-5 더레지던트아파트 제7층 제703호,,,,199000000.0,199000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,인천광역시 남동구 간석동 169-5 더레지던트아파트 제9층 제902호,,,,258000000.0,258000000.0,100.00%,1
아파트,0,0,,False,1,True,False,False,인천광역시 남동구 간석동 117-4외 1필지 파티오 제5층 제502호,,,,,178000000.0,,1
아파트,0,0,,False,4,True,False,False,인천광역시 남동구 간석동 117-4외 1필지 파티오 제9층 제903호,,,,208000000.0,196000000.0,94.23%,1
아파트,1,152400000,2017-09-11,False,3,True,False,False,인천광역시 남동구 간석동 117-4외 1필지 파티오 제12층 제1202호,,,,,80000000.0,,1
아파트,1,152400000,2017-09-11,False,3,True,False,False,인천광역시 남동구 간석동 117-4외 1필지 파티오 제13층 제1301호,,,,,80000000.0,,1
기타,0,0,,False,7,True,False,False,인천광역시 미추홀구 숭의동 161-36외 1필지 우성캐슬 제3층 제302호,,,,184000000.0,184000000.0,100.00%,1
빌라,0,0,,False,5,True,False,False,인천광역시 미추홀구 숭의동 161-36외 1필지 우성캐슬 제12층 제1202호,,,,240000000.0,240000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,인천광역시 남동구 구월동 1118-27외 1필지 두원파크빌 제4층 제401호,,,,,,,1
아파트,0,0,,False,3,True,False,False,인천광역시 남동구 구월동 1118-27외 1필지 두원파크빌 제6층 제603호,,,,161000000.0,160000000.0,99.38%,1
아파트,0,0,,False,9,True,False,False,인천광역시 미추홀구 숭의동 303-189 더프라임 제2층 제201호,,,,234000000.0,234000000.0,100.00%,1
아파트,0,0,,False,16,True,False,False,인천광역시 미추홀구 숭의동 303-189 더프라임 제3층 제303호,,,,204000000.0,204000000.0,100.00%,1
빌라,0,0,,False,3,True,False,False,인천광역시 남동구 구월동 1451-4 메종드시월 제4층 제404호,,,,140000000.0,140000000.0,100.00%,1
오피스텔,0,0,,False,3,True,False,False,인천광역시 부평구 부평동 341-12외 4필지 풀하우스 제8층 제806호,,,,245000000.0,245000000.0,100.00%,1
아파트,0,0,,False,1,True,False,False,인천광역시 부평구 부평동 534-71외 2필지 세인트뷰 제14층 제1401호,,,,198000000.0,207900000.0,105.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 미추홀구 용현동 490-85 코지팰리스 제3층 제301호,,,,255000000.0,255000000.0,100.00%,1
아파트,1,104000000,2020-10-23,False,4,True,False,False,인천광역시 미추홀구 용현동 490-85 코지팰리스 제13층 제1304호,,,,198000000.0,198000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 240-15외 3필지 마린타워 제8층 제802호,,,,345000000.0,345000000.0,100.00%,1
빌라,0,0,,False,1,True,False,False,인천광역시 남동구 간석동 316-3 센트라움주건축물 제1동 제10층 제102동1001호,,,,,215000000.0,,1
아파트,0,0,,False,7,True,False,False,인천광역시 미추홀구 숭의동 187-50 세움아파트 제8층 제801호,,,,,220000000.0,,1
기타,0,0,,False,7,True,False,False,인천광역시 부평구 부평동 341-212 브래인씨티 제2층 제201호,,,,180000000.0,220000000.0,122.22%,1
아파트,0,0,,False,9,True,False,False,인천광역시 부평구 부평동 341-212 브래인씨티 제2층 제203호,,,,200000000.0,200000000.0,100.00%,1
오피스텔,0,0,,False,18,True,False,False,인천광역시 남동구 간석동 120-7 하이베리원주건축물제1동 제10층 제1004호,,,,,229000000.0,,1
아파트,0,0,,False,3,True,False,False,인천광역시 남동구 간석동 120-7 하이베리원주건축물제1동 제14층 제1401호,,,,288000000.0,298000000.0,103.47%,1
아파트,2,150000000,2022-01-28,False,10,True,False,False,인천광역시 부평구 부평동 476-1외 2필지 골드클래스 제11층 제1102호,,,,275000000.0,,,1
기타,0,0,,False,7,True,False,False,인천광역시 미추홀구 주안동 174-3 이스트힐 제5층 제504호,,,,,,,1
아파트,0,0,,False,7,True,False,False,인천광역시 미추홀구 주안동 174-3 이스트힐 제7층 제701호,,,,,142000000.0,,1
아파트,2,171500000,2022-06-23,False,2,True,False,False,인천광역시 미추홀구 용현동 490-37외 1필지 대준 블루온 제6층 제604호,,,,,,,1
아파트,0,0,,False,7,True,False,False,인천광역시 미추홀구 용현동 490-37외 1필지 대준 블루온 제19층 제1901호,,,,185000000.0,185000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,인천광역시 미추홀구 용현동 490-37외 1필지 대준 블루온 제19층 제1903호,,,,230000000.0,230000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,인천광역시 부평구 부평동 528-9외 2필지 더갤러리 제7층 제101-701호,,,,221000000.0,221000000.0,100.00%,1
아파트,1,180000000,2017-12-28,False,19,True,False,False,인천광역시 남동구 간석동 103-3외 1필지 유진펠리스 제6층 제604호,,,,,,,1
아파트,0,0,,False,4,True,False,False,인천광역시 미추홀구 숭의동 346-6 리치하임2차 제7층 제701호,,,,198000000.0,198000000.0,100.00%,1
아파트,0,0,,False,10,True,False,False,인천광역시 미추홀구 숭의동 346-6 리치하임2차 제12층 제1204호,,,,190000000.0,198000000.0,104.21%,1
아파트,1,136500000,2017-12-14,False,5,True,False,False,인천광역시 미추홀구 숭의동 185-38외 1필지 아름타워 제4층 제401호,,,,,68000000.0,,1
아파트,1,136500000,2017-12-18,False,3,True,False,False,인천광역시 미추홀구 숭의동 185-38외 1필지 아름타워 제6층 제602호,,,,,90000000.0,,1
아파트,0,0,,False,3,True,False,False,인천광역시 미추홀구 숭의동 185-38외 1필지 아름타워 제6층 제603호,,,,,190000000.0,,1
아파트,1,136500000,2017-12-14,False,3,True,False,False,인천광역시 미추홀구 숭의동 185-38외 1필지 아름타워 제11층 제1103호,,,,,,,1
아파트,1,136500000,2017-12-14,False,3,True,False,False,인천광역시 미추홀구 숭의동 185-38외 1필지 아름타워 제12층 제1202호,,,,,,,1
기타,0,0,,False,9,True,False,False,인천광역시 미추홀구 주안동 75-89 스타캐슬 제5층 제502호,,,,,,,1
아파트,0,0,,False,14,True,False,False,인천광역시 미추홀구 숭의동 147-51외 1필지 한림가우디 제3층 제302호,,,,244950000.0,267000000.0,109.00%,1
빌라,0,0,,False,18,True,False,False,인천광역시 미추홀구 숭의동 162-81외 2필지 소노하임 제4층 제404호,,,,210000000.0,240000000.0,114.29%,1
빌라,1,180000000,2018-04-16,False,7,True,False,False,인천광역시 미추홀구 숭의동 162-81외 2필지 소노하임 제7층 제701호,,,,,,,1
아파트,0,0,,False,5,True,False,False,인천광역시 미추홀구 숭의동 166-30외 1필지 비바시티 제5층 제502호,,,,275000000.0,275000000.0,100.00%,1
아파트,0,0,,False,10,True,False,False,인천광역시 남동구 간석동 103-7 행복팰리스 제4층 제401호,,,,230000000.0,230000000.0,100.00%,1
오피스텔,0,0,,False,5,True,False,False,인천광역시 남동구 구월동 1139외 1필지 에이스네스트빌 제9층 제910호,,,,110000000.0,145000000.0,131.82%,1
기타,0,0,,False,1,True,False,False,인천광역시 미추홀구 주안동 171-3외 2필지 푸르미 제13층 제1304호,,,,193000000.0,,,1
아파트,1,156000000,2018-03-13,False,3,True,False,False,인천광역시 미추홀구 숭의동 346-35 더존아파트 제7층 제701호,,,,,85000000.0,,1
아파트,1,154700000,2018-03-13,False,3,True,False,False,인천광역시 미추홀구 숭의동 346-35 더존아파트 제8층 제802호,,,,,70000000.0,,1
아파트,1,156000000,2018-03-13,False,3,True,False,False,인천광역시 미추홀구 숭의동 346-35 더존아파트 제10층 제1005호,,,,,85000000.0,,1
아파트,1,156000000,2018-03-13,False,3,True,False,False,인천광역시 미추홀구 숭의동 346-35 더존아파트 제11층 제1104호,,,,,,,1
아파트,1,144000000,2018-03-13,False,6,True,False,False,인천광역시 미추홀구 숭의동 346-35 더존아파트 제14층 제1402호,,,,,,,1
아파트,1,144000000,2018-03-13,False,3,True,False,False,인천광역시 미추홀구 숭의동 346-35 더존아파트 제14층 제1405호,,,,,,,1
아파트,0,0,,False,13,True,False,False,인천광역시 미추홀구 주안동 177-9 편한자이캐슬 제10층 제1006호,,,,,150000000.0,,1
아파트,0,0,,False,3,True,False,False,인천광역시 미추홀구 주안동 177-9 편한자이캐슬 제12층 제1204호,,,,,,,1
아파트,0,0,,False,6,True,False,False,인천광역시 미추홀구 숭의동 182-4 다우림 제201동 제3층 제308호,,,,245000000.0,245000000.0,100.00%,1
