건축물_유형,근저당권_개수,채권최고액,근저당권_설정일_최근,신탁_등기여부,압류_가압류_개수,선순위_채권_존재여부,전입_가능여부,우선변제권_여부,과거_매매가,과거_전세가,과거_전세가율,주소,전세가,매매가,전세가율,위험도
아파트,0,0,,False,0,False,True,True,485620561,274960622,56.62%,,,,,0
아파트,4,195638124,2025-06-26,True,0,True,False,False,100000000,50336161,50.34%,,,,,1
다세대주택,1,302467890,2025-04-15,False,1,True,True,False,644908293,578099072,89.64%,,,,,1
빌라,1,153569354,2024-01-02,False,0,True,True,False,429668110,336517018,78.32%,,,,,1
아파트,0,0,,False,0,False,True,True,468112719,346722803,74.07%,,,,,0
오피스텔,1,279106367,2025-03-23,False,0,True,True,False,491248097,380905322,77.54%,,,,,1
빌라,0,0,,False,0,False,True,True,357063489,266723128,74.7%,,,,,0
빌라,2,937593571,2024-07-31,False,0,True,True,False,907099155,546512850,60.25%,,,,,1
연립주택,5,1349611990,2025-03-28,False,0,True,True,False,576713476,449946882,78.02%,,,,,1
빌라,1,451062511,2023-12-10,False,0,True,True,False,809023293,428576094,52.97%,,,,,1
아파트,1,225532740,2023-11-30,False,0,True,True,False,439329680,321374265,73.15%,,,,,1
오피스텔,2,704174829,2024-06-18,False,0,True,True,False,658991937,439755227,66.73%,,,,,1
아파트,1,137593065,2025-07-14,False,0,True,True,False,361113305,233528517,64.67%,,,,,1
아파트,2,560462255,2023-09-29,False,0,True,True,False,487634072,289347894,59.34%,,,,,1
빌라,0,0,,False,0,False,True,True,770496202,407580564,52.9%,,,,,0
오피스텔,1,189034712,2024-08-26,False,0,True,True,False,486723299,344624454,70.81%,,,,,1
아파트,0,0,,False,0,False,False,False,602454664,431027692,71.55%,,,,,0
오피스텔,1,123512976,2024-03-19,False,0,True,True,False,280179304,179015237,63.89%,,,,,1
빌라,3,716731700,2024-12-22,False,0,True,True,False,431863819,345269400,79.95%,,,,,1
빌라,1,229382531,2024-01-06,True,0,True,False,False,437732038,252530753,57.69%,,,,,1
아파트,1,314374793,2021-04-17,False,0,True,True,False,738825139,387747165,52.48%,,,,,0
빌라,1,71819472,2022-08-05,False,1,True,True,False,190584394,103599806,54.36%,,,,,1
아파트,1,178608747,2022-10-02,False,0,True,False,False,353518081,204823340,57.94%,,,,,1
다세대주택,1,601498875,2024-08-29,False,0,True,True,False,1018815218,720207593,70.69%,,,,,1
단독주택,2,351123366,2021-06-20,False,0,True,True,False,425655980,456918263,107.34%,,,,,1
빌라,2,288498667,2023-11-05,False,0,True,True,False,302665373,286899019,94.79%,,,,,1
빌라,0,0,,False,0,False,True,True,694590269,362806077,52.23%,,,,,0
빌라,1,114019684,2021-08-21,False,0,True,True,False,265024224,233504098,88.11%,,,,,1
아파트,1,348126616,2022-11-27,True,0,True,False,False,860392155,556008735,64.62%,,,,,1
아파트,0,0,,False,0,False,True,True,330901924,235831780,71.27%,,,,,0
아파트,2,682937363,2021-04-11,False,0,True,True,False,629498694,549329552,87.26%,,,,,1
아파트,1,188672312,2025-06-29,False,0,True,True,False,317599382,315108940,99.22%,,,,,1
단독주택,0,0,,False,0,False,True,True,418982956,404940538,96.65%,,,,,0
오피스텔,0,0,,False,0,False,True,True,553023338,436394606,78.91%,,,,,0
아파트,0,0,,False,0,False,True,True,107280961,105752702,98.58%,,,,,0
아파트,0,0,,False,1,True,True,False,121952164,79485145,65.18%,,,,,1
아파트,0,0,,False,0,False,True,True,469904709,489989367,104.27%,,,,,1
오피스텔,0,0,,False,0,False,True,True,519370129,481189162,92.65%,,,,,0
아파트,0,0,,False,0,False,True,True,269535046,144705895,53.69%,,,,,0
빌라,0,0,,False,0,False,True,True,791945515,669929850,84.59%,,,,,0
아파트,2,299043112,2020-11-04,False,0,True,True,False,299205262,239016385,79.88%,,,,,1
아파트,0,0,,False,0,False,True,True,343320693,361626100,105.33%,,,,,1
아파트,0,0,,False,0,False,True,True,284029259,254915166,89.75%,,,,,0
단독주택,0,0,,False,0,False,True,True,101393085,88515298,87.3%,,,,,0
다세대주택,1,1013141573,2022-07-16,False,0,True,True,False,2403804253,1396351641,58.09%,,,,,1
아파트,5,567530725,2024-05-08,True,0,True,False,False,383376155,211252485,55.1%,,,,,1
아파트,1,147044687,2025-06-24,False,0,True,True,False,380126758,315148599,82.91%,,,,,1
단독주택,2,415507686,2020-10-24,False,0,True,True,False,422587571,388832575,92.01%,,,,,1
빌라,1,139613460,2025-01-09,False,0,True,True,False,389179437,283484320,72.84%,,,,,1
빌라,3,696128432,2025-01-25,False,0,True,True,False,632451044,398631320,63.03%,,,,,1
빌라,0,0,,False,0,False,True,True,493611482,302561875,61.3%,,,,,0
빌라,1,159553617,2024-01-10,False,0,True,True,False,450769548,469607931,104.18%,,,,,1
오피스텔,2,367170249,2020-08-20,False,0,True,True,False,469066829,398107192,84.87%,,,,,1
아파트,4,1338690144,2024-09-22,False,0,True,True,False,642245769,355090975,55.29%,,,,,1
오피스텔,1,327771774,2023-06-29,False,0,True,True,False,681907385,590628689,86.61%,,,,,1
빌라,0,0,,False,0,False,True,True,249445745,273967073,109.83%,,,,,1
아파트,2,297284985,2022-03-08,False,0,True,True,False,479738508,280887493,58.55%,,,,,1
빌라,0,0,,False,1,True,True,False,384265121,274695825,71.49%,,,,,1
아파트,0,0,,False,0,False,True,True,100000000,62234504,62.23%,,,,,0
아파트,1,130425912,2020-11-25,False,0,True,True,False,357205252,252008563,70.55%,,,,,1
연립주택,0,0,,False,0,False,True,True,479770665,420740233,87.7%,,,,,0
다세대주택,2,617796435,2023-09-17,False,0,True,True,False,579912956,566210059,97.64%,,,,,1
빌라,1,590779321,2024-11-02,False,0,True,True,False,1023096818,775043094,75.75%,,,,,1
다세대주택,0,0,,False,0,False,True,True,401882223,367309372,91.4%,,,,,0
빌라,1,123480456,2024-09-28,False,0,True,True,False,499399039,340445056,68.17%,,,,,0
오피스텔,1,42784251,2021-06-17,False,0,True,True,False,100000000,68581620,68.58%,,,,,1
아파트,0,0,,False,0,False,True,True,256298356,199602673,77.88%,,,,,0
빌라,1,141581976,2022-01-02,False,1,True,True,False,441495035,267926153,60.69%,,,,,1
빌라,4,454737154,2025-07-03,False,0,True,True,False,370892589,243727584,65.71%,,,,,1
아파트,0,0,,False,0,False,True,True,801498629,514350184,64.17%,,,,,0
오피스텔,1,41361134,2022-03-28,False,0,True,True,False,100000000,70536220,70.54%,,,,,1
아파트,1,241122485,2024-12-29,False,0,True,True,False,403861113,338489574,83.81%,,,,,1
오피스텔,0,0,,False,0,False,True,True,281391087,205013070,72.86%,,,,,0
단독주택,0,0,,False,0,False,True,True,671588388,652984209,97.23%,,,,,0
빌라,3,1386205578,2024-07-15,False,0,True,True,False,792549677,692123108,87.33%,,,,,1
빌라,1,133721921,2022-08-03,False,0,True,True,False,374649463,284764183,76.01%,,,,,1
다가구주택,1,146156755,2021-05-10,False,0,True,True,False,273982927,195661125,71.41%,,,,,1
빌라,1,170781130,2024-10-06,False,1,True,True,False,299990358,160442945,53.48%,,,,,1
아파트,4,1611830960,2023-04-22,True,0,True,False,False,1003346811,729020601,72.66%,,,,,1
아파트,0,0,,False,0,False,True,True,396598616,333841931,84.18%,,,,,0
오피스텔,1,224141515,2022-05-19,False,0,True,True,False,373806269,200715650,53.7%,,,,,1
아파트,3,651551623,2022-05-01,False,0,True,True,False,472809962,429721308,90.89%,,,,,1
오피스텔,4,224056470,2021-08-13,False,0,True,True,False,228468425,157096363,68.76%,,,,,1
빌라,2,283017877,2020-09-30,False,1,True,True,False,524516884,401267776,76.5%,,,,,1
아파트,2,174920613,2023-05-23,False,0,True,True,False,213077152,143927167,67.55%,,,,,1
빌라,1,158130437,2023-08-28,False,0,True,True,False,293472002,216514660,73.78%,,,,,1
아파트,1,207603870,2021-05-29,False,0,True,True,False,579363315,622999548,107.53%,,,,,1
빌라,0,0,,False,0,False,True,True,924858995,669845586,72.43%,,,,,0
다가구주택,0,0,,False,0,False,True,True,481012244,515814986,107.24%,,,,,1
아파트,0,0,,False,0,False,True,True,438564233,298134075,67.98%,,,,,0
아파트,0,0,,False,0,False,True,True,282584229,182360644,64.53%,,,,,0
빌라,0,0,,False,0,False,True,True,603249728,620229998,102.81%,,,,,1
빌라,3,683055098,2023-12-01,False,0,True,True,False,510900611,332830409,65.15%,,,,,1
아파트,0,0,,False,0,False,True,True,397974790,215005229,54.02%,,,,,0
빌라,0,0,,False,0,False,True,True,606372483,327440064,54.0%,,,,,0
오피스텔,2,660174832,2023-01-18,False,0,True,True,False,560988299,576898532,102.84%,,,,,1
빌라,0,0,,False,0,False,True,True,775969335,592124856,76.31%,,,,,0
아파트,0,0,,False,0,False,True,True,520457339,283459439,54.46%,,,,,0
아파트,1,327244264,2021-11-02,False,0,True,True,False,560051460,371111443,66.26%,,,,,1
오피스텔,0,0,,False,0,False,True,True,643801254,661838801,102.8%,,,,,1
다세대주택,2,461064985,2021-05-07,False,0,True,True,False,465150699,331982293,71.37%,,,,,1
아파트,2,443081501,2023-12-14,False,0,True,True,False,418245670,234817118,56.14%,,,,,1
아파트,0,0,,True,1,True,False,False,1005901554,1074171879,106.79%,,,,,1
단독주택,0,0,,False,0,False,True,True,288421005,306528831,106.28%,,,,,1
다가구주택,3,1460366044,2022-10-13,False,0,True,True,False,816426960,639104941,78.28%,,,,,1
아파트,0,0,,False,0,False,True,True,100000000,104062959,104.06%,,,,,1
다세대주택,0,0,,False,0,False,True,True,494424929,350657275,70.92%,,,,,0
아파트,1,65098335,2023-10-16,False,0,True,False,False,244709385,178819140,73.07%,,,,,0
다가구주택,1,264736939,2024-01-19,False,0,True,True,False,488603495,423841750,86.75%,,,,,1
아파트,0,0,,False,0,False,True,True,1539058867,1101465890,71.57%,,,,,0
아파트,0,0,,False,0,False,True,True,229735864,157295753,68.47%,,,,,0
단독주택,2,233576955,2024-04-08,False,0,True,True,False,448593036,452106804,100.78%,,,,,1
빌라,3,455434838,2023-09-27,False,0,True,True,False,582720058,331622653,56.91%,,,,,1
다세대주택,1,168923321,2021-10-21,False,0,True,True,False,651712648,488333123,74.93%,,,,,1
다세대주택,1,194611104,2022-08-11,False,0,True,True,False,371696608,259299572,69.76%,,,,,1
아파트,0,0,,False,0,False,True,True,256469538,201970267,78.75%,,,,,0
아파트,2,255843334,2025-01-21,False,0,True,True,False,262020384,135842489,51.84%,,,,,1
빌라,1,116039131,2024-10-17,False,0,True,True,False,300776186,158943771,52.84%,,,,,0
연립주택,1,244988652,2024-08-01,False,0,True,True,False,498006839,269331159,54.08%,,,,,1
오피스텔,1,417157743,2023-06-02,False,0,True,True,False,948639465,749040625,78.96%,,,,,1
빌라,0,0,,False,0,False,True,True,358605908,258816135,72.17%,,,,,0
오피스텔,0,0,,True,1,True,False,False,245829217,221558569,90.13%,,,,,1
연립주택,1,206375848,2024-01-23,False,0,True,True,False,409758458,412581259,100.69%,,,,,1
단독주택,3,640760871,2022-12-30,False,0,True,True,False,597244682,648718781,108.62%,,,,,1
아파트,0,0,,False,0,False,True,True,148122076,84188799,56.84%,,,,,0
단독주택,0,0,,False,0,False,True,True,476133938,509934995,107.1%,,,,,1
빌라,5,2729526675,2022-12-30,False,0,True,True,False,1866773906,1386096138,74.25%,,,,,1
아파트,0,0,,False,0,False,True,True,259988426,256581291,98.69%,,,,,0
아파트,5,606649367,2025-03-30,False,0,True,True,False,212934177,129547689,60.84%,,,,,1
오피스텔,3,757391806,2022-01-30,False,1,True,True,False,614188304,641976542,104.52%,,,,,1
아파트,0,0,,False,0,False,True,True,402913265,237840551,59.03%,,,,,0
연립주택,1,233406418,2023-12-04,False,0,True,True,False,854632836,447432509,52.35%,,,,,0
단독주택,2,267980437,2021-04-23,False,1,True,True,False,532026103,285015373,53.57%,,,,,1
아파트,5,930702909,2022-05-30,False,0,True,True,False,586013480,380982651,65.01%,,,,,1
아파트,3,1562754040,2022-11-14,False,0,True,True,False,1390165273,1273244317,91.59%,,,,,1
연립주택,1,168384552,2020-10-09,False,0,True,True,False,628609708,342651896,54.51%,,,,,0
빌라,1,114055813,2021-06-16,False,0,True,True,False,294175953,198236661,67.39%,,,,,1
다가구주택,0,0,,False,0,False,True,True,630280607,537866801,85.34%,,,,,0
빌라,0,0,,False,0,False,True,True,539243240,564511113,104.69%,,,,,1
빌라,1,59369420,2024-01-20,False,0,True,True,False,223573832,191373733,85.6%,,,,,1
빌라,1,202527223,2024-12-30,False,0,True,True,False,774288177,666753957,86.11%,,,,,1
오피스텔,0,0,,False,0,False,True,True,569339615,348998163,61.3%,,,,,0
다세대주택,2,765517906,2024-05-02,False,1,True,True,False,690103664,599899130,86.93%,,,,,1
아파트,3,698881419,2021-02-11,False,1,True,True,False,394100354,366806869,93.07%,,,,,1
아파트,1,81186934,2023-12-13,False,0,True,True,False,195178883,209357906,107.26%,,,,,1
빌라,1,168552791,2021-01-18,False,0,True,True,False,315157148,248448250,78.83%,,,,,1
빌라,1,217263535,2021-09-16,True,0,True,False,False,425080837,438776215,103.22%,,,,,1
아파트,0,0,,False,0,False,True,True,739175579,387735951,52.46%,,,,,0
빌라,3,355385586,2022-12-19,False,0,True,True,False,430279151,282203380,65.59%,,,,,1
빌라,1,241489291,2023-11-29,False,1,True,True,False,566067067,327933558,57.93%,,,,,1
다세대주택,1,122428242,2022-05-26,False,0,True,True,False,408243040,352077578,86.24%,,,,,1
빌라,2,436943613,2021-04-01,False,0,True,True,False,667835019,416595756,62.38%,,,,,1
다세대주택,1,244488578,2024-05-08,False,1,True,True,False,543884057,386500504,71.06%,,,,,1
단독주택,2,367355503,2024-09-30,True,0,True,True,False,493121273,247592631,50.21%,,,,,1
빌라,2,336568157,2022-07-01,False,0,True,True,False,491596858,463841882,94.35%,,,,,1
아파트,0,0,,False,0,False,True,True,114299621,88978117,77.85%,,,,,0
아파트,0,0,,True,0,False,False,False,862124807,689378501,79.96%,,,,,1
다가구주택,1,28912240,2020-11-06,False,0,True,True,False,100000000,108487485,108.49%,,,,,1
오피스텔,2,105383468,2021-08-17,False,0,True,True,False,100000000,109657241,109.66%,,,,,1
오피스텔,2,229302686,2021-06-23,False,1,True,True,False,260712271,231552273,88.82%,,,,,1
빌라,0,0,,False,0,False,True,True,272579145,188930123,69.31%,,,,,0
단독주택,3,394620126,2021-03-21,False,0,True,True,False,435286399,294732318,67.71%,,,,,1
아파트,0,0,,False,0,False,True,True,348534794,260043669,74.61%,,,,,0
단독주택,1,220019752,2024-11-18,False,1,True,True,False,479070510,384498360,80.26%,,,,,1
단독주택,1,210579357,2021-08-18,False,0,True,True,False,381455456,201688906,52.87%,,,,,1
다세대주택,3,722689601,2021-04-16,False,0,True,True,False,866635214,853425225,98.48%,,,,,1
아파트,3,307643715,2023-04-19,False,0,True,True,False,352666942,274142197,77.73%,,,,,1
아파트,0,0,,True,0,False,False,False,606098484,612097715,100.99%,,,,,1
아파트,2,76732176,2023-11-04,False,0,True,True,False,137996524,128397520,93.04%,,,,,1
연립주택,3,1934337635,2024-08-02,False,0,True,True,False,1739753774,1109831262,63.79%,,,,,1
다가구주택,1,38375058,2024-08-10,False,0,True,False,False,125867686,125062571,99.36%,,,,,1
다세대주택,0,0,,False,0,False,True,True,100000000,76691133,76.69%,,,,,0
빌라,3,142228410,2022-11-19,False,0,True,True,False,108939597,62421040,57.3%,,,,,1
연립주택,0,0,,False,0,False,True,True,549130292,508152810,92.54%,,,,,0
아파트,0,0,,False,0,False,True,True,402030808,333901109,83.05%,,,,,0
아파트,1,300536046,2025-07-23,False,0,True,True,False,903843922,719883152,79.65%,,,,,1
연립주택,2,309223234,2023-07-17,False,0,True,True,False,485763594,519775520,107.0%,,,,,1
빌라,2,114828667,2020-10-01,False,0,True,True,False,100000000,89818296,89.82%,,,,,1
연립주택,1,133854767,2023-02-28,False,0,True,True,False,307057010,299158089,97.43%,,,,,1
다세대주택,1,395087674,2020-11-19,False,0,True,True,False,761774575,810856588,106.44%,,,,,1
아파트,0,0,,False,0,False,True,True,945449727,511368575,54.09%,,,,,0
다세대주택,0,0,,False,0,False,True,True,573819985,571568735,99.61%,,,,,0
오피스텔,0,0,,False,1,True,True,False,781088339,578623195,74.08%,,,,,1
아파트,2,673071955,2022-06-18,False,0,True,True,False,667986151,463540947,69.39%,,,,,1
아파트,1,1069482559,2022-04-20,False,0,True,True,False,2014384495,2146800977,106.57%,,,,,1
빌라,1,132015104,2023-01-30,False,0,True,True,False,535762192,556045971,103.79%,,,,,1
오피스텔,1,419925124,2022-09-02,False,0,True,True,False,1123249879,624655717,55.61%,,,,,0
오피스텔,1,268848219,2022-03-10,False,0,True,True,False,641692931,553158535,86.2%,,,,,1
오피스텔,1,313142625,2025-05-01,False,0,True,True,False,547774767,322635926,58.9%,,,,,1
아파트,0,0,,False,0,False,True,True,347057727,178800245,51.52%,,,,,0
아파트,0,0,,False,0,False,True,True,377090953,290507550,77.04%,,,,,0
단독주택,2,652461946,2024-12-04,False,0,True,True,False,1137252427,1119307981,98.42%,,,,,1
아파트,2,1114523921,2022-11-05,False,0,True,True,False,988314784,684905653,69.3%,,,,,1
빌라,0,0,,False,0,False,True,True,100000000,61746680,61.75%,,,,,0
빌라,0,0,,False,1,True,True,False,402869806,400491085,99.41%,,,,,1
아파트,0,0,,False,0,False,True,True,618857670,333883746,53.95%,,,,,0
빌라,1,130515664,2023-07-01,False,1,True,True,False,500571984,471530707,94.2%,,,,,1
아파트,1,318147486,2021-08-26,False,0,True,True,False,971921914,1034838747,106.47%,,,,,1
아파트,4,536615503,2025-01-04,False,0,True,True,False,354554491,317647748,89.59%,,,,,1
아파트,2,621740843,2025-01-17,False,0,True,True,False,663082584,556478264,83.92%,,,,,1
오피스텔,5,630698082,2022-03-19,False,0,True,True,False,254708617,243782404,95.71%,,,,,1
아파트,1,245929077,2022-04-10,False,0,True,True,False,505250960,475485396,94.11%,,,,,1
아파트,1,156142247,2022-12-17,False,0,True,True,False,558217021,478825394,85.78%,,,,,1
연립주택,3,662831612,2023-06-11,True,0,True,False,False,559638738,362581312,64.79%,,,,,1
다세대주택,0,0,,False,0,False,True,True,637935199,371583176,58.25%,,,,,0
빌라,0,0,,False,0,False,True,True,483466846,332625681,68.8%,,,,,0
아파트,0,0,,False,0,False,True,True,524419024,265667010,50.66%,,,,,0
다세대주택,2,389579348,2022-06-25,False,0,True,True,False,793182254,502938138,63.41%,,,,,1
아파트,3,116662376,2021-02-27,False,0,True,True,False,100000000,69279740,69.28%,,,,,1
다세대주택,4,700336516,2022-09-28,False,0,True,True,False,399087884,287883407,72.14%,,,,,1
다세대주택,2,775814629,2021-10-02,False,0,True,True,False,985013862,657836968,66.78%,,,,,1
아파트,0,0,,False,0,False,True,True,545839979,352605296,64.6%,,,,,0
아파트,1,193053032,2023-06-29,False,1,True,True,False,605386520,417029651,68.89%,,,,,1
아파트,4,1763607348,2024-05-30,False,0,True,True,False,768407937,755561182,98.33%,,,,,1
다가구주택,0,0,,False,1,True,True,False,250411489,173880018,69.44%,,,,,1
연립주택,5,1477099232,2022-03-11,False,0,True,True,False,670832248,335787292,50.06%,,,,,1
오피스텔,0,0,,False,1,True,True,False,423595222,320617010,75.69%,,,,,1
빌라,0,0,,False,0,False,True,True,278687828,255314225,91.61%,,,,,0
